Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
69, CIVILIZATION_PORTUGAL, 23, 15, 1, 7, 37, 8, 0, 24, 24, 0
69, CIVILIZATION_GAUL, 59, 25, 3, 26, 0, 12, 0, 96, 96, 0
69, CIVILIZATION_KONGO, 58, 32, 5, 19, 0, 0, 0, 32, 32, 0
69, CIVILIZATION_AZTEC, 47, 19, 4, 14, 0, 8, 0, 65, 65, 0
69, CIVILIZATION_ROME, 68, 45, 4, 39, 0, 0, 0, 66, 66, 0
69, CIVILIZATION_BABYLON_STK, 56, 43, 5, 33, 9, 8, 0, 88, 88, 0
69, CIVILIZATION_SCOTLAND, 52, 22, 4, 10, 4, 0, 0, 80, 80, 0
69, CIVILIZATION_AUSTRALIA, 52, 20, 4, 31, 0, 11, 0, 43, 43, 0
69, CIVILIZATION_INDIA, 52, 39, 5, 24, 0, 8, 0, 88, 88, 0
69, CIVILIZATION_MACEDON, 48, 22, 1, 18, 12, 0, 0, 81, 81, 0
69, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
69, CIVILIZATION_AUCKLAND, 10, 10, 0, 4, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
69, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
69, CIVILIZATION_KUMASI, 11, 11, 0, 2, 4, 0, 0, 0, 0, 0
69, CIVILIZATION_BRUSSELS, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
69, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_HUNZA, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0
69, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_PORTUGAL, 23, 15, 1, 7, 37, 8, 0, 24, 24, 0
70, CIVILIZATION_GAUL, 60, 25, 3, 26, 0, 12, 0, 98, 98, 0
70, CIVILIZATION_KONGO, 58, 32, 5, 21, 0, 0, 0, 34, 34, 0
70, CIVILIZATION_AZTEC, 47, 19, 4, 14, 0, 8, 0, 67, 67, 0
70, CIVILIZATION_ROME, 68, 45, 4, 39, 0, 0, 0, 68, 68, 0
70, CIVILIZATION_BABYLON_STK, 58, 43, 5, 33, 9, 8, 0, 90, 90, 0
70, CIVILIZATION_SCOTLAND, 53, 22, 4, 10, 4, 0, 0, 83, 83, 0
70, CIVILIZATION_AUSTRALIA, 53, 20, 4, 33, 0, 11, 0, 45, 45, 0
70, CIVILIZATION_INDIA, 52, 39, 5, 27, 0, 8, 0, 90, 90, 0
70, CIVILIZATION_MACEDON, 48, 22, 1, 18, 10, 0, 0, 83, 83, 0
70, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
70, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
70, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
70, CIVILIZATION_KUMASI, 11, 11, 0, 2, 4, 0, 0, 0, 0, 0
70, CIVILIZATION_BRUSSELS, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
70, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
70, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_HUNZA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_PORTUGAL, 23, 15, 1, 7, 37, 8, 0, 24, 24, 0
71, CIVILIZATION_GAUL, 65, 27, 3, 27, 0, 12, 0, 100, 100, 0
71, CIVILIZATION_KONGO, 58, 32, 5, 21, 0, 0, 0, 36, 36, 0
71, CIVILIZATION_AZTEC, 47, 19, 4, 14, 0, 8, 0, 69, 69, 0
71, CIVILIZATION_ROME, 69, 45, 4, 39, 0, 0, 0, 70, 70, 0
71, CIVILIZATION_BABYLON_STK, 58, 43, 5, 33, 9, 8, 0, 92, 92, 0
71, CIVILIZATION_SCOTLAND, 53, 22, 4, 9, 4, 0, 0, 86, 86, 0
71, CIVILIZATION_AUSTRALIA, 55, 22, 4, 33, 0, 16, 0, 47, 47, 0
71, CIVILIZATION_INDIA, 53, 39, 5, 27, 0, 8, 0, 92, 92, 0
71, CIVILIZATION_MACEDON, 49, 22, 1, 24, 10, 0, 0, 85, 85, 0
71, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
71, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
71, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
71, CIVILIZATION_KUMASI, 11, 11, 0, 2, 4, 0, 0, 0, 0, 0
71, CIVILIZATION_BRUSSELS, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
71, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
71, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_HUNZA, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_PORTUGAL, 23, 15, 1, 7, 51, 8, 0, 24, 24, 0
72, CIVILIZATION_GAUL, 65, 27, 3, 27, 0, 12, 0, 102, 102, 0
72, CIVILIZATION_KONGO, 58, 32, 5, 21, 0, 0, 0, 38, 38, 0
72, CIVILIZATION_AZTEC, 48, 19, 4, 14, 0, 8, 0, 71, 71, 0
72, CIVILIZATION_ROME, 76, 50, 4, 39, 0, 0, 0, 72, 72, 0
72, CIVILIZATION_BABYLON_STK, 60, 45, 5, 33, 9, 12, 0, 94, 94, 0
72, CIVILIZATION_SCOTLAND, 53, 22, 4, 9, 4, 0, 0, 89, 89, 0
72, CIVILIZATION_AUSTRALIA, 56, 22, 5, 33, 0, 16, 0, 49, 49, 0
72, CIVILIZATION_INDIA, 53, 39, 5, 27, 0, 8, 0, 94, 94, 0
72, CIVILIZATION_MACEDON, 49, 22, 1, 25, 10, 0, 0, 87, 87, 0
72, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
72, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
72, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
72, CIVILIZATION_KUMASI, 11, 12, 0, 2, 4, 0, 0, 0, 0, 0
72, CIVILIZATION_BRUSSELS, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
72, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
72, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_HUNZA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_PORTUGAL, 23, 15, 1, 7, 51, 8, 0, 24, 24, 0
73, CIVILIZATION_GAUL, 65, 27, 3, 27, 0, 12, 0, 104, 104, 0
73, CIVILIZATION_KONGO, 58, 32, 5, 21, 0, 0, 0, 40, 40, 0
73, CIVILIZATION_AZTEC, 48, 19, 4, 14, 0, 8, 0, 73, 73, 0
73, CIVILIZATION_ROME, 76, 50, 5, 40, 0, 0, 0, 74, 74, 0
73, CIVILIZATION_BABYLON_STK, 61, 45, 5, 33, 9, 12, 0, 96, 96, 0
73, CIVILIZATION_SCOTLAND, 53, 22, 5, 9, 4, 0, 0, 92, 92, 0
73, CIVILIZATION_AUSTRALIA, 57, 22, 5, 33, 0, 16, 0, 51, 51, 0
73, CIVILIZATION_INDIA, 53, 39, 5, 27, 0, 8, 0, 96, 96, 0
73, CIVILIZATION_MACEDON, 49, 22, 1, 25, 10, 0, 0, 89, 89, 0
73, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
73, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
73, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_SINGAPORE, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
73, CIVILIZATION_KUMASI, 11, 12, 0, 2, 4, 0, 0, 0, 0, 0
73, CIVILIZATION_BRUSSELS, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
73, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
73, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_HUNZA, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_PORTUGAL, 23, 15, 1, 7, 51, 8, 0, 24, 24, 0
74, CIVILIZATION_GAUL, 66, 29, 3, 27, 0, 12, 0, 106, 106, 0
74, CIVILIZATION_KONGO, 59, 32, 5, 21, 0, 0, 0, 42, 42, 0
74, CIVILIZATION_AZTEC, 48, 19, 4, 14, 0, 8, 0, 75, 75, 0
74, CIVILIZATION_ROME, 77, 50, 5, 43, 0, 0, 0, 76, 76, 0
74, CIVILIZATION_BABYLON_STK, 62, 45, 5, 33, 9, 12, 0, 98, 98, 0
74, CIVILIZATION_SCOTLAND, 53, 26, 5, 9, 4, 0, 0, 95, 95, 0
74, CIVILIZATION_AUSTRALIA, 57, 22, 5, 33, 0, 16, 0, 53, 53, 0
74, CIVILIZATION_INDIA, 53, 41, 5, 27, 0, 8, 0, 98, 98, 0
74, CIVILIZATION_MACEDON, 49, 22, 1, 25, 10, 0, 0, 91, 91, 0
74, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
74, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 5, 3, 0, 0, 0, 0, 0
74, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_SINGAPORE, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
74, CIVILIZATION_KUMASI, 11, 12, 0, 2, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_BRUSSELS, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
74, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
74, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_HUNZA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_PORTUGAL, 23, 15, 1, 6, 51, 8, 0, 24, 24, 0
75, CIVILIZATION_GAUL, 66, 29, 3, 31, 0, 12, 0, 108, 108, 0
75, CIVILIZATION_KONGO, 59, 32, 6, 21, 0, 0, 0, 43, 43, 0
75, CIVILIZATION_AZTEC, 48, 19, 4, 14, 0, 8, 0, 77, 77, 0
75, CIVILIZATION_ROME, 79, 50, 5, 43, 0, 0, 0, 79, 79, 0
75, CIVILIZATION_BABYLON_STK, 62, 51, 5, 33, 9, 12, 0, 100, 100, 0
75, CIVILIZATION_SCOTLAND, 53, 26, 5, 9, 4, 0, 0, 98, 98, 0
75, CIVILIZATION_AUSTRALIA, 57, 22, 5, 33, 0, 16, 0, 55, 55, 0
75, CIVILIZATION_INDIA, 53, 41, 5, 27, 0, 8, 0, 100, 100, 0
75, CIVILIZATION_MACEDON, 51, 22, 1, 25, 10, 0, 0, 93, 93, 0
75, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
75, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
75, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_SINGAPORE, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
75, CIVILIZATION_KUMASI, 11, 12, 0, 2, 5, 0, 0, 0, 0, 0
75, CIVILIZATION_BRUSSELS, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_JAKARTA, 11, 12, 0, 4, 4, 0, 0, 0, 0, 0
75, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
75, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_HUNZA, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_PORTUGAL, 23, 15, 1, 8, 51, 8, 0, 24, 24, 0
76, CIVILIZATION_GAUL, 66, 29, 3, 31, 0, 12, 0, 110, 110, 0
76, CIVILIZATION_KONGO, 59, 32, 6, 21, 0, 0, 0, 44, 44, 0
76, CIVILIZATION_AZTEC, 48, 19, 5, 14, 0, 8, 0, 79, 79, 0
76, CIVILIZATION_ROME, 82, 62, 5, 43, 0, 3, 0, 82, 82, 0
76, CIVILIZATION_BABYLON_STK, 64, 51, 5, 33, 9, 14, 0, 102, 102, 0
76, CIVILIZATION_SCOTLAND, 53, 26, 5, 10, 4, 0, 0, 101, 101, 0
76, CIVILIZATION_AUSTRALIA, 58, 22, 5, 33, 0, 16, 0, 57, 57, 0
76, CIVILIZATION_INDIA, 53, 41, 5, 29, 0, 8, 0, 102, 102, 0
76, CIVILIZATION_MACEDON, 51, 22, 1, 26, 10, 0, 0, 95, 95, 0
76, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 4, 0, 0, 0, 0, 0
76, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 5, 3, 0, 0, 0, 0, 0
76, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_SINGAPORE, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
76, CIVILIZATION_KUMASI, 11, 12, 0, 2, 5, 0, 0, 0, 0, 0
76, CIVILIZATION_BRUSSELS, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_JAKARTA, 11, 12, 0, 6, 4, 0, 0, 0, 0, 0
76, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_ANTIOCH, 12, 12, 0, 4, 3, 0, 0, 0, 0, 0
76, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_HUNZA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_PORTUGAL, 30, 15, 1, 9, 51, 8, 0, 24, 24, 0
77, CIVILIZATION_GAUL, 66, 29, 3, 31, 0, 12, 0, 112, 112, 0
77, CIVILIZATION_KONGO, 59, 32, 6, 21, 0, 2, 0, 45, 45, 0
77, CIVILIZATION_AZTEC, 50, 19, 5, 20, 0, 8, 0, 81, 81, 0
77, CIVILIZATION_ROME, 83, 62, 5, 43, 0, 3, 0, 85, 85, 0
77, CIVILIZATION_BABYLON_STK, 64, 51, 5, 33, 9, 16, 0, 104, 104, 0
77, CIVILIZATION_SCOTLAND, 53, 26, 5, 10, 4, 0, 0, 104, 104, 0
77, CIVILIZATION_AUSTRALIA, 58, 22, 5, 33, 0, 16, 0, 59, 59, 0
77, CIVILIZATION_INDIA, 61, 41, 5, 30, 0, 8, 0, 104, 104, 0
77, CIVILIZATION_MACEDON, 51, 22, 2, 26, 10, 0, 0, 97, 97, 0
77, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 7, 0, 0, 0, 0, 0
77, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
77, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_SINGAPORE, 10, 12, 0, 5, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
77, CIVILIZATION_KUMASI, 11, 12, 1, 2, 5, 0, 0, 0, 0, 0
77, CIVILIZATION_BRUSSELS, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_JAKARTA, 11, 12, 0, 6, 4, 0, 0, 0, 0, 0
77, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_ANTIOCH, 12, 12, 1, 4, 3, 0, 0, 0, 0, 0
77, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_HUNZA, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_PORTUGAL, 32, 15, 1, 9, 51, 11, 0, 24, 24, 0
78, CIVILIZATION_GAUL, 67, 29, 3, 31, 0, 12, 0, 114, 114, 0
78, CIVILIZATION_KONGO, 59, 32, 6, 21, 0, 2, 0, 46, 46, 0
78, CIVILIZATION_AZTEC, 50, 19, 5, 20, 0, 8, 0, 83, 83, 0
78, CIVILIZATION_ROME, 84, 62, 6, 44, 0, 3, 0, 88, 88, 0
78, CIVILIZATION_BABYLON_STK, 64, 51, 5, 33, 9, 16, 0, 106, 106, 0
78, CIVILIZATION_SCOTLAND, 53, 26, 5, 10, 4, 0, 0, 107, 107, 0
78, CIVILIZATION_AUSTRALIA, 58, 22, 5, 33, 0, 16, 0, 61, 61, 0
78, CIVILIZATION_INDIA, 62, 41, 5, 30, 0, 8, 0, 106, 106, 0
78, CIVILIZATION_MACEDON, 58, 22, 2, 27, 10, 0, 0, 99, 99, 0
78, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 7, 0, 0, 0, 0, 0
78, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 5, 3, 0, 0, 0, 0, 0
78, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_SINGAPORE, 10, 12, 0, 5, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
78, CIVILIZATION_KUMASI, 11, 12, 1, 2, 5, 0, 0, 0, 0, 0
78, CIVILIZATION_BRUSSELS, 7, 14, 0, 3, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_JAKARTA, 11, 12, 0, 6, 4, 0, 0, 0, 0, 0
78, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_ANTIOCH, 12, 12, 1, 4, 3, 0, 0, 0, 0, 0
78, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_HUNZA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_PORTUGAL, 32, 15, 1, 9, 51, 11, 0, 24, 24, 0
79, CIVILIZATION_GAUL, 67, 29, 3, 31, 0, 12, 0, 116, 116, 0
79, CIVILIZATION_KONGO, 60, 32, 6, 21, 0, 4, 0, 47, 47, 0
79, CIVILIZATION_AZTEC, 51, 19, 5, 20, 0, 8, 0, 85, 85, 0
79, CIVILIZATION_ROME, 84, 62, 6, 44, 0, 3, 0, 91, 91, 0
79, CIVILIZATION_BABYLON_STK, 64, 52, 6, 33, 9, 16, 0, 108, 108, 0
79, CIVILIZATION_SCOTLAND, 53, 26, 5, 10, 4, 0, 0, 110, 110, 0
79, CIVILIZATION_AUSTRALIA, 58, 22, 6, 33, 0, 16, 0, 63, 63, 0
79, CIVILIZATION_INDIA, 62, 41, 5, 31, 0, 8, 0, 108, 108, 0
79, CIVILIZATION_MACEDON, 58, 22, 2, 27, 10, 0, 0, 101, 101, 0
79, CIVILIZATION_SAMARKAND, 9, 11, 0, 6, 7, 0, 0, 0, 0, 0
79, CIVILIZATION_AUCKLAND, 10, 10, 0, 6, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_MUSCAT, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_GENEVA, 9, 11, 1, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_JOHANNESBURG, 7, 12, 0, 3, 3, 0, 0, 0, 0, 0
79, CIVILIZATION_LISBON, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_SINGAPORE, 10, 12, 0, 5, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_BOLOGNA, 9, 12, 1, 5, 3, 0, 0, 0, 0, 0
79, CIVILIZATION_KUMASI, 11, 12, 1, 2, 5, 0, 0, 0, 0, 0
79, CIVILIZATION_BRUSSELS, 7, 14, 0, 3, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_JAKARTA, 11, 12, 0, 6, 4, 0, 0, 0, 0, 0
79, CIVILIZATION_MOHENJO_DARO, 7, 12, 1, 2, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_ANTIOCH, 12, 12, 1, 4, 3, 0, 0, 0, 0, 0
79, CIVILIZATION_HATTUSA, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_HUNZA, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_PORTUGAL, 33, 15, 1, 9, 52, 11, 0, 24, 24, 0
80, CIVILIZATION_GAUL, 67, 29, 3, 32, 0, 12, 0, 118, 118, 0
